 &plot nbnd=  34, nks=   100 /
   -2.680   -2.620   -2.371   -2.363   -0.747   -0.633    1.782    1.829    2.537    2.686
    3.003    3.027    3.878    3.928
            0.413580  0.438359  0.000000
  -61.219  -61.219  -37.107  -37.091  -34.700  -34.677  -34.550  -34.549  -12.431  -12.389
  -12.332  -12.329   -5.737   -5.712   -5.458   -5.451   -4.295   -4.282   -3.519   -3.501
   -2.816   -2.759   -2.383   -2.377   -0.727   -0.611    1.753    1.797    2.576    2.726
    2.933    2.959    3.935    3.990
            0.407407  0.449050  0.000000
  -61.219  -61.219  -37.108  -37.091  -34.699  -34.674  -34.554  -34.553  -12.416  -12.372
  -12.322  -12.319   -5.680   -5.653   -5.489   -5.482   -4.282   -4.269   -3.511   -3.492
   -2.952   -2.898   -2.397   -2.394   -0.705   -0.587    1.722    1.762    2.616    2.764
    2.871    2.897    3.992    4.051
            0.401235  0.459742  0.000000
  -61.218  -61.218  -37.109  -37.091  -34.699  -34.672  -34.559  -34.556  -12.402  -12.355
  -12.313  -12.309   -5.621   -5.592   -5.520   -5.514   -4.269   -4.258   -3.501   -3.481
   -3.085   -3.036   -2.414   -2.412   -0.683   -0.563    1.688    1.724    2.654    2.778
    2.839    2.842    4.048    4.110
            0.395062  0.470434  0.000000
  -61.218  -61.218  -37.110  -37.091  -34.698  -34.669  -34.563  -34.560  -12.387  -12.339
  -12.303  -12.300   -5.567   -5.547   -5.542   -5.526   -4.258   -4.249   -3.488   -3.468
   -3.214   -3.172   -2.434   -2.434   -0.659   -0.536    1.653    1.684    2.684    2.737
    2.801    2.867    4.101    4.167
            0.388889  0.481125  0.000000
  -61.218  -61.218  -37.110  -37.091  -34.697  -34.666  -34.567  -34.563  -12.373  -12.322
  -12.294  -12.290   -5.585   -5.576   -5.490   -5.461   -4.249   -4.242   -3.473   -3.458
   -3.333   -3.303   -2.458   -2.455   -0.634   -0.509    1.616    1.642    2.687    2.690
    2.791    2.907    4.151    4.221
            0.382716  0.491817  0.000000
  -61.218  -61.218  -37.111  -37.092  -34.697  -34.664  -34.572  -34.566  -12.359  -12.307
  -12.285  -12.281   -5.613   -5.605   -5.424   -5.393   -4.243   -4.241   -3.491   -3.456
   -3.427   -3.400   -2.484   -2.478   -0.609   -0.480    1.579    1.601    2.646    2.661
    2.815    2.947    4.198    4.270
            0.376543  0.502509  0.000000
  -61.217  -61.217  -37.112  -37.092  -34.697  -34.661  -34.576  -34.569  -12.346  -12.293
  -12.277  -12.273   -5.639   -5.632   -5.356   -5.324   -4.245   -4.242   -3.585   -3.545
   -3.436   -3.394   -2.511   -2.503   -0.583   -0.451    1.542    1.559    2.608    2.630
    2.848    2.987    4.240    4.315
            0.370370  0.513200  0.000000
  -61.217  -61.217  -37.113  -37.092  -34.696  -34.659  -34.580  -34.571  -12.334  -12.279
  -12.269  -12.266   -5.664   -5.657   -5.288   -5.254   -4.259   -4.247   -3.677   -3.650
   -3.416   -3.375   -2.539   -2.528   -0.557   -0.423    1.506    1.519    2.576    2.601
    2.883    3.023    4.278    4.355
            0.364198  0.523892  0.000000
  -61.217  -61.217  -37.113  -37.093  -34.696  -34.657  -34.583  -34.573  -12.323  -12.267
